,mId,mCode,mName,cId,cName,cType,cDetail,cHeight,cLat,cLot
173945,0000000090,457403001,팔공산,0000025771,냉골산림욕장,문화자원,-,813.0,36.002121,128.694412
173949,0000000090,457403001,팔공산,0000025772,염불암 입구 표석,문화자원,-,793.0,36.00676,128.697311
173953,0000000090,457403001,팔공산,0000025773,부도군,문화자원,-,520.0,35.993526,128.701782
173957,0000000090,457403001,팔공산,0000025774,운동 시설,문화자원,-,505.0,35.991043,128.697128
173961,0000000090,457403001,팔공산,0000025775,수릉향탄금계 설명,문화자원,-,491.0,35.989697,128.696884
173965,0000000090,457403001,팔공산,0000025776,팔공분수대광장,문화자원,-,480.0,35.989677,128.696884
173969,0000000090,457403001,팔공산,0000025777,씨네팔공 자동차극장,문화자원,-,481.754,35.987919,128.693954
173973,0000000090,457403001,팔공산,0000025778,부인사 대웅전,문화자원,-,503.967,35.995331,128.673355
173977,0000000090,457403001,팔공산,0000025779,부인사,문화자원,-,520.59,35.994648,128.673431
173981,0000000090,457403001,팔공산,0000025780,북지장사 영산전,문화자원,-,429.0,35.976318,128.715225
173985,0000000090,457403001,팔공산,0000025781,팔공산 케이블카,문화자원,하산시 이용가능,820.143,36.001377,128.694275
173989,0000000090,457403001,팔공산,0000025782,부인사 석등,문화자원,대구 유형문화재 제16호,517.596,35.994835,128.67337
173993,0000000090,457403001,팔공산,0000025783,마애약사여래좌상 진입로,문화자원,대구 유형문화재 제3호,1092.356,36.01519,128.692947
173997,0000000090,457403001,팔공산,0000025784,팔공산 마애약사여래좌상,문화자원,대구 유형문화재 제3호,1147.995,36.015392,128.692719
174009,0000000090,457403001,팔공산,0000025792,공산폭포,문화자원,-,499.0,36.031994,128.721466
174013,0000000090,457403001,팔공산,0000025840,치산계곡 출렁다리,문화자원,-,518.0,36.028553,128.721542
174021,0000000090,457403001,팔공산,0000025884,치산계곡 다리,문화자원,-,459.0,36.034267,128.72084
174025,0000000090,457403001,팔공산,0000025885,수도사 입구,문화자원,-,376.0,36.040657,128.718567
174033,0000000090,457403001,팔공산,0000025931,오은사 대웅전,문화자원,-,579.0,36.032906,128.680679
173801,0000000090,457403001,팔공산,0000025932,염불암,문화자원,-,855.076,36.007702,128.697922
174037,0000000090,457403001,팔공산,0000025998,팔공산자동차극장,문화자원,-,460.0,35.988194,128.694016
174041,0000000090,457403001,팔공산,0000025999,팔공산케이블카계단입구,문화자원,-,474.0,35.990589,128.694489
174045,0000000090,457403001,팔공산,0000026000,팔공산케이블카,문화자원,-,497.0,35.990746,128.695038
174057,0000000090,457403001,팔공산,0000026021,동화사템플스테이연수원,문화자원,-,499.0,35.990311,128.706375
174061,0000000090,457403001,팔공산,0000026022,팔공산 동화사 안내도,문화자원,-,475.0,35.987267,128.702881
174077,0000000090,457403001,팔공산,0000026050,부인사부도,문화자원,-,440.0,35.994205,128.673141
174085,0000000090,457403001,팔공산,0000026052,삼성암지 설명 푯말,문화자원,-,1129.0,36.013889,128.686005
174089,0000000090,457403001,팔공산,0000026053,대구올레길 푯말,문화자원,-,471.0,35.99329,128.678482
174097,0000000090,457403001,팔공산,0000026084,부인사석조,문화자원,-,458.0,35.993839,128.674011
174101,0000000090,457403001,팔공산,0000026113,태동최선생비,문화자원,-,613.0,35.999718,128.684784
174105,0000000090,457403001,팔공산,0000026129,소나무 구별 안내판,문화자원,-,826.0,36.00098,128.692947
174113,0000000090,457403001,팔공산,0000026131,사랑의 터널,문화자원,-,832.0,36.001179,128.693924
174117,0000000090,457403001,팔공산,0000026144,사랑의 산책로 입구,문화자원,-,838.0,36.001175,128.694016
174129,0000000090,457403001,팔공산,0000026207,팔공산 분수대광장,문화자원,-,486.126,35.989735,128.696915
174137,0000000090,457403001,팔공산,0000026224,부남고개.내동고개,문화자원,-,313.0,35.973866,128.666565
174141,0000000090,457403001,팔공산,0000026225,시인의 길,문화자원,-,246.103,35.963974,128.698334
174145,0000000090,457403001,팔공산,0000026226,"돌, 그리고",문화자원,-,245.236,35.963989,128.698471
174149,0000000090,457403001,팔공산,0000026234,시인의 길의 시,문화자원,-,244.222,35.964046,128.698624
174153,0000000090,457403001,팔공산,0000026235,돌 갤러리,문화자원,-,241.452,35.964218,128.699188
174157,0000000090,457403001,팔공산,0000026241,방짜유기박물관 입구,문화자원,-,239.397,35.964695,128.700974
174161,0000000090,457403001,팔공산,0000026242,방짜유기박물관,문화자원,-,239.791,35.965343,128.701019
174165,0000000090,457403001,팔공산,0000026250,북지장사 설명판,문화자원,-,353.174,35.973122,128.713715
174169,0000000090,457403001,팔공산,0000026260,북지장사,문화자원,-,416.694,35.976173,128.714752
174173,0000000090,457403001,팔공산,0000026266,대구방짜유기박물관,문화자원,-,276.757,35.964954,128.701248
174177,0000000090,457403001,팔공산,0000026274,동봉 석조약사여래입상,문화자원,대구 유형문화재 제20호,1147.0,36.01442,128.696732
174181,0000000090,457403001,팔공산,0000026303,망폭대 안 시구,문화자원,망폭대 안에 폭포 감상 시구가 적혀있다,501.0,36.031158,128.721466
174185,0000000090,457403001,팔공산,0000026330,부인사 석탑,문화자원,대구 유형문화재 제17호,513.383,35.994801,128.673355
174189,0000000090,457403001,팔공산,0000026333,부인사지,문화자원,설명판,496.737,35.99408,128.673447
174201,0000000090,457403001,팔공산,0000026346,수릉봉산계 표석,문화자원,문화재,576.479,36.000095,128.686066
174205,0000000090,457403001,팔공산,0000026347,팔공산인공암벽장,문화자원,코로나로 9월20일까지 휴장 시민무료체험도 가능,509.0,35.991142,128.697662
174225,0000000090,457403001,팔공산,0000026364,대구 동화사 마애여래좌상,문화자원,보물 제243호,457.118,35.985588,128.701706
174229,0000000090,457403001,팔공산,0000026368,망원경,문화자원,무료망원경 설치됨,1163.0,36.022049,128.6978
174237,0000000090,457403001,팔공산,0000026375,자연암벽2,문화자원,암벽등반 가능함,753.0,36.005714,128.690796
174241,0000000090,457403001,팔공산,0000026400,마애약사여래좌상,문화자원,대구 유형문화재 제3호,1154.0,36.015404,128.692825
174249,0000000090,457403001,팔공산,0000026419,나무아미타불,문화자원,최재윤이라는 일반인이 새겼다고 함,642.0,36.02578,128.715912
174257,0000000090,457403001,팔공산,0000026421,수도사 보화루,문화자원,무료 차 공양,401.0,36.039677,128.718384
174261,0000000090,457403001,팔공산,0000026423,수도사 노사나불 괘불탱 설명,문화자원,보물 제1271호,414.0,36.039707,128.71817
174269,0000000090,457403001,팔공산,0000026434,"원효가 다녀간, 그 길 위에 서다",문화자원,원효대사가 수련한 곳에 대한 설명,925.0,36.02459,128.69101
174273,0000000090,457403001,팔공산,0000026440,벽화,문화자원,군사시설 벽에 글귀와 군위관련그림이 있음,1142.0,36.024097,128.696793
174277,0000000090,457403001,팔공산,0000026447,신림봉 소원바위,문화자원,지극하면 이루어진다,802.469,36.001122,128.694519
174281,0000000090,457403001,팔공산,0000026451,통일약사대불,문화자원,동화사 내,539.657,35.990726,128.70488
174285,0000000090,457403001,팔공산,0000026459,팔공산 동봉 석조약사여래암,문화자원,유형문화재,1148.667,36.014278,128.696671
174293,0000000090,457403001,팔공산,0000026468,산책로,문화자원,주로 케이블카를 타고와서 산책함,844.0,36.001183,128.694107
174297,0000000090,457403001,팔공산,0000026472,팔공산케이블카 매표소,문화자원,기념품.음료.아이스크림....판매,512.0,35.990715,128.69487
174301,0000000090,457403001,팔공산,0000026483,북지장사 삼층석탑,문화자원,유형문화재 제6호,425.0,35.976082,128.715256
174305,0000000090,457403001,팔공산,0000026496,대두 동화사 마애여래좌상,문화자원,보물 제243호,417.0,35.985695,128.701767
174309,0000000090,457403001,팔공산,0000026500,바람고개쉼터,문화자원,다른 곳보다 바람이 더 부는 곳. 바람길,333.0,35.970596,128.711487
174317,0000000090,457403001,팔공산,0000026511,부인사 부도,문화자원,대구 유형문화재 제28호,436.0,35.994194,128.67337
174321,0000000090,457403001,팔공산,0000026517,삼성암지,문화자원,서봉 아래 해발1.000m에 위치. 아무리 가물어도 마르지 않는 우물이 현존함. 사진상에 덮개밑이 우물임.,1126.0,36.013893,128.68605
174325,0000000090,457403001,팔공산,0000026524,삼성암지 마애약사여래입상 푯말,문화자원,대구 유형문화재 제21호 2.5km,452.0,35.992672,128.673676
174329,0000000090,457403001,팔공산,0000026528,석조약사여래입상,문화자원,대구 유형문화재 제20호,1153.0,36.014416,128.696762
174333,0000000090,457403001,팔공산,0000026533,동화사 염불암 청석탑,문화자원,대구 유형문화재 제19호,846.0,36.008133,128.698212
174337,0000000090,457403001,팔공산,0000026534,동화사 염불암 보살좌상,문화자원,큰바위 남면 쪽 불상,846.0,36.008232,128.698318
174341,0000000090,457403001,팔공산,0000026535,동화사 염불암 마애불여래좌상,문화자원,큰바위 서면쪽 불상,843.0,36.00816,128.698349
174345,0000000090,457403001,팔공산,0000026539,팔공선문,문화자원,팔공생태터널,512.0,35.9921,128.700546
174349,0000000090,457403001,팔공산,0000026540,할인행사 푯말,문화자원,동화사입장권 소지자는 팔공케이블카 할인해줌,524.0,35.991882,128.700348
174353,0000000090,457403001,팔공산,0000026541,수릉향탄금계 표석,문화자원,대구 문화재자료 제21호,485.0,35.989662,128.696945
174357,0000000090,457403001,팔공산,0000026543,2009 대구의 아름다운 거리,문화자원,용수동 팔공로,491.464,35.992691,128.680878
174361,0000000090,457403001,팔공산,0000026550,부도암부도,문화자원,문화재자료 제34호,645.073,35.997829,128.702332
174365,0000000090,457403001,팔공산,0000026554,약수암 입구,문화자원,사찰음식 체험관,507.379,35.989563,128.706024
174369,0000000090,457403001,팔공산,0000026555,동화사 정문 매표소,문화자원,"입장료 어른 2,500원",432.173,35.984367,128.698685
174377,0000000091,427206501,팔봉산,0000026592,삼부인당,문화자원,-,330.081,37.695999,127.696915
174490,0000000091,427206501,팔봉산,0000026593,해산굴,문화자원,-,359.448,37.696457,127.696014
174603,0000000091,427206501,팔봉산,0000026645,팔봉산 관광지,문화자원,-,105.737,37.702854,127.694794
174738,0000000093,-,한라산,0000026842,4.3주둔소,문화자원,1950년대 토벌대 주둔소,777.4,33.310257,126.513168
174740,0000000093,-,한라산,0000026867,무오법정사 항일운동 기넘탑,문화자원,-,724.377,33.310757,126.473442
174741,0000000093,-,한라산,0000026881,무오법정사 함일운동 발원지,문화자원,동백길 안내소 옆,696.122,33.308525,126.472618
174742,0000000094,418204301,화악산,0000026983,도솔천사,문화자원,-,0.0,37.943031,127.492668
174960,0000000094,418204301,화악산,0000026993,강한 소나무,문화자원,-,798.222,37.931847,127.515488
175069,0000000094,418204301,화악산,0000027007,반야사,문화자원,-,0.0,37.957886,127.475014
175178,0000000095,487403301,화왕산,0000027232,화왕산성 동문,문화자원,-,691.0,35.545891,128.537933
175240,0000000095,487403301,화왕산,0000027233,용지,문화자원,-,0.0,35.545052,128.535675
175302,0000000095,487403301,화왕산,0000027234,용선대,문화자원,-,0.0,35.531593,128.549347
175426,0000000095,487403301,화왕산,0000027236,관룡사,문화자원,-,0.0,35.531704,128.553238
175488,0000000095,487403301,화왕산,0000027237,화왕산성,문화자원,"화왕산 정상(756.6m)에 축조되어 있는 성(城에)으로, 성곽의 둘레가 약 2.7㎞에 달하는 석성으로 자연 지형을 최대한 활용하면서 성벽을 쌓아 올렸고, 처음 쌓은 연대는 확실하지 않으나 가야시대(5~6세기)로 추정하고 있다.",0.0,35.545818,128.533768
175550,0000000095,487403301,화왕산,0000027339,창녕송현동고분군,문화자원,"사적 제514호.　경상남도 창녕군 창녕읍의 교리와 송현리 일대의 해발 463m 목마산 구릉지대에 입지하고 있는 삼국시대 무덤군이다. ‘송현동 고분군’은 목마산의 남서쪽 구릉 말단부와 남동사면 일대에 50여 기가 분포되어 있으며, ‘교동 고분군’은 목마산성의 북서쪽에",0.0,35.541599,128.509338
175736,0000000095,487403301,화왕산,0000027369,창화사,문화자원,"?창녕 화왕산 아래 대한불교 천태종 창화사
주변에는 송현동 마애여래좌상,송현동 고분군 등이 있다.
",0.0,35.541355,128.507431
175798,0000000095,487403301,화왕산,0000027373,목마산성,문화자원,"?조선 시대의 산성. 언제 축조되었는지는 정확하지 않으며, 신라 진흥왕 때 이미 있었다고 보기도 한다. 임진왜란 때 의병장 곽재우가 방어를 위해 산성 터를 수축하였으며, 둘레는 1.9km이다. 사적 제65호.",340.0,35.54797,128.512253
175860,0000000095,487403301,화왕산,0000027379,도선암,문화자원,화왕산 기슭에 자리 잡고 있는 사찰로 대한불교조계종 통도사의 말사이다. 신라의 고승 지월선사가 810년(신라 현덕왕 2)에 창건하였다고 전해짐. 내부 불단에는 2005년 10월 13일 경상남도유형문화재 제437호로 지정된 석조아미타여래좌상(창녕 도성암 석조아미타여래좌상),0.0,35.543526,128.520187
175922,0000000095,487403301,화왕산,0000027385,송현고분군,문화자원,"경남 창녕군 교동과 송현동 일대에 걸쳐 있는 가야 시대의 고분군이다. 본래 사적 80호의 창녕교동고분군(昌寧校洞古墳群)과 사적 81호의 창녕송현동고분군(昌寧松峴洞古墳群)으로 분리되어 있었으나, 2011년 7월 28일 문화재청이 역사성과 특성을 고려하여 인접 지역에 있",0.0,35.541641,128.509262
